Options:
Model:                           MultiState
Tree File Name:                  data/jan_nat_species_11-07-25.tre
Data File Name:                  data/jan_nat_species_11-07-25.txt
Log File Name:                   data/jan_nat_species_11-07-25.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            152725646
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_nat_species_11-07-25.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2990
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
418000	-1048.513619	1	0.000069	0.000264	0.000082	0.023222	0.003145	0.000528	0.001757	0.016646	0.004178	0.006572	0.003034	0.001309	0.005941	0.216979	0.768087	0.008993	
419000	-1052.696567	1	0.000117	0.000379	0.000024	0.021109	0.003607	0.001846	0.002989	0.017302	0.003447	0.005115	0.003697	0.000360	0.019791	0.288624	0.686197	0.005388	
420000	-1045.075514	1	0.000092	0.000287	0.000017	0.022440	0.001694	0.003007	0.002639	0.016981	0.003008	0.006317	0.001355	0.001988	0.010232	0.115675	0.864278	0.009815	
421000	-1044.292493	1	0.000212	0.000180	0.000009	0.022668	0.004388	0.001313	0.003434	0.017244	0.003623	0.005665	0.002073	0.001659	0.003736	0.256366	0.732141	0.007756	
422000	-1048.145347	1	0.000165	0.000153	0.000029	0.028322	0.003790	0.000244	0.001015	0.013463	0.005330	0.007987	0.001711	0.000461	0.002843	0.309986	0.682983	0.004187	
423000	-1051.134942	1	0.000184	0.000108	0.000015	0.020420	0.005333	0.000795	0.004864	0.016246	0.007156	0.007190	0.002297	0.000300	0.001746	0.439962	0.553177	0.005115	
424000	-1052.142892	1	0.000571	0.000177	0.000004	0.028958	0.003015	0.002046	0.001058	0.022561	0.002127	0.006288	0.000915	0.002307	0.005611	0.114374	0.869108	0.010907	
425000	-1044.348632	1	0.000127	0.000223	0.000015	0.025246	0.005036	0.001237	0.003332	0.020912	0.003825	0.005643	0.001552	0.002753	0.002852	0.174297	0.810983	0.011868	
426000	-1047.435350	1	0.000144	0.000147	0.000013	0.023032	0.002844	0.003039	0.002904	0.016249	0.003078	0.004115	0.001790	0.003115	0.003131	0.239660	0.746139	0.011069	
427000	-1048.068397	1	0.000103	0.000148	0.000071	0.024762	0.004991	0.001922	0.001518	0.023881	0.001777	0.006202	0.001983	0.002779	0.001495	0.167864	0.814724	0.015917	
428000	-1052.191961	1	0.000253	0.000305	0.000024	0.023117	0.003259	0.003263	0.002541	0.021772	0.002328	0.005054	0.000462	0.004790	0.013940	0.288242	0.680376	0.017442	
429000	-1045.502286	1	0.000073	0.000175	0.000059	0.024868	0.003646	0.000913	0.003423	0.016261	0.003389	0.005216	0.000908	0.001797	0.002031	0.155932	0.835782	0.006254	
430000	-1050.044962	1	0.000172	0.000092	0.000052	0.026531	0.009854	0.000786	0.000526	0.026417	0.005003	0.005246	0.002747	0.003220	0.001131	0.283630	0.699667	0.015572	
431000	-1049.202591	1	0.000174	0.000309	0.000018	0.025775	0.003595	0.002348	0.001053	0.022752	0.003304	0.003136	0.001983	0.003123	0.012140	0.229742	0.748358	0.009760	
432000	-1044.700005	1	0.000153	0.000235	0.000050	0.023059	0.003074	0.001227	0.004686	0.015368	0.004591	0.006062	0.001512	0.001442	0.005485	0.178950	0.809158	0.006408	
433000	-1044.321501	1	0.000101	0.000208	0.000040	0.022875	0.003383	0.000696	0.001326	0.019609	0.005268	0.006730	0.001713	0.001062	0.003572	0.211087	0.779736	0.005606	
434000	-1048.202117	1	0.000227	0.000327	0.000018	0.026097	0.006415	0.000593	0.001250	0.023840	0.005390	0.005917	0.001894	0.001873	0.009914	0.300691	0.680677	0.008717	
435000	-1046.680708	1	0.000255	0.000150	0.000017	0.021904	0.004211	0.001185	0.003409	0.014786	0.006513	0.007835	0.000600	0.001386	0.005033	0.424673	0.564690	0.005604	
436000	-1047.369458	1	0.000278	0.000169	0.000025	0.022015	0.005420	0.000854	0.004474	0.015638	0.006862	0.006692	0.001866	0.000757	0.005870	0.483650	0.504867	0.005614	
437000	-1048.000919	1	0.000126	0.000135	0.000033	0.023580	0.004319	0.002618	0.004732	0.021601	0.003413	0.005407	0.002057	0.002168	0.001480	0.136296	0.852820	0.009404	
438000	-1046.354074	1	0.000073	0.000164	0.000015	0.030055	0.003890	0.000176	0.000560	0.017481	0.005677	0.004594	0.002943	0.001242	0.001926	0.164268	0.827650	0.006156	
439000	-1045.030101	1	0.000166	0.000270	0.000006	0.022110	0.002013	0.002053	0.002935	0.014699	0.005551	0.006847	0.001789	0.001017	0.015432	0.202200	0.776129	0.006238	
440000	-1046.936751	1	0.000065	0.000158	0.000001	0.025326	0.002283	0.001332	0.004584	0.013534	0.003588	0.005873	0.000742	0.002341	0.001677	0.080092	0.908861	0.009370	
441000	-1045.785700	1	0.000201	0.000171	0.000029	0.026906	0.004637	0.001220	0.000591	0.019859	0.005135	0.008323	0.000577	0.002010	0.003000	0.203621	0.783641	0.009738	
442000	-1046.896366	1	0.000162	0.000237	0.000012	0.027680	0.002291	0.001543	0.000023	0.019696	0.002925	0.004580	0.004225	0.000861	0.005267	0.081401	0.908371	0.004960	
443000	-1049.616323	1	0.000251	0.000136	0.000019	0.035279	0.003085	0.000533	0.000009	0.020087	0.004072	0.006825	0.001291	0.002425	0.001443	0.046102	0.940740	0.011715	
444000	-1046.796605	1	0.000143	0.000160	0.000009	0.031146	0.005104	0.001745	0.000002	0.022336	0.003198	0.003632	0.003270	0.002158	0.001878	0.124690	0.864505	0.008927	
445000	-1052.356085	1	0.000272	0.000194	0.000012	0.027012	0.007005	0.003571	0.000005	0.027593	0.002507	0.002998	0.001835	0.002954	0.007546	0.338194	0.646205	0.008055	
446000	-1047.746489	1	0.000223	0.000184	0.000071	0.025834	0.008079	0.000663	0.002848	0.021180	0.005014	0.005207	0.001348	0.002501	0.003786	0.353904	0.633803	0.008507	
447000	-1052.912401	1	0.000171	0.000202	0.000044	0.020991	0.002117	0.000672	0.007063	0.016322	0.005497	0.004750	0.000156	0.003955	0.003762	0.112956	0.869508	0.013774	
448000	-1055.057230	1	0.000133	0.000368	0.000049	0.025565	0.001254	0.004480	0.007695	0.016182	0.001434	0.004471	0.003639	0.002173	0.008583	0.038912	0.941854	0.010652	
449000	-1046.815633	1	0.000054	0.000254	0.000006	0.026535	0.004100	0.003018	0.000862	0.020154	0.002316	0.006212	0.001073	0.001198	0.005135	0.144852	0.844904	0.005109	
450000	-1043.540891	1	0.000059	0.000196	0.000038	0.025374	0.004004	0.001333	0.002098	0.019136	0.003543	0.005830	0.002170	0.002033	0.002257	0.147446	0.840642	0.009655	
451000	-1045.127566	1	0.000004	0.000198	0.000017	0.024539	0.001938	0.002329	0.001793	0.020072	0.002056	0.004749	0.001659	0.002474	0.002279	0.064578	0.923345	0.009798	
452000	-1057.565253	1	0.000000	0.000372	0.000006	0.025305	0.001963	0.001609	0.000534	0.029610	0.002470	0.007618	0.001980	0.001743	0.004489	0.049937	0.930628	0.014947	
453000	-1046.559410	1	0.000005	0.000260	0.000010	0.023289	0.004510	0.000834	0.000070	0.021593	0.006043	0.008022	0.001159	0.000831	0.003664	0.269941	0.721684	0.004711	
454000	-1050.804890	1	0.000004	0.000444	0.000004	0.027788	0.003809	0.001740	0.000432	0.021635	0.002869	0.007188	0.000826	0.001625	0.010993	0.141702	0.839690	0.007615	
455000	-1047.720101	1	0.000137	0.000136	0.000028	0.024142	0.002621	0.001911	0.000038	0.018121	0.004345	0.006354	0.000109	0.002159	0.002862	0.210508	0.778743	0.007887	
456000	-1056.099807	1	0.000180	0.000112	0.000024	0.030423	0.002218	0.001335	0.000080	0.014535	0.006737	0.004744	0.001077	0.001042	0.004233	0.257181	0.734611	0.003975	
457000	-1048.982209	1	0.000086	0.000201	0.000031	0.030544	0.003224	0.002855	0.002277	0.018145	0.002147	0.003086	0.003113	0.002472	0.002701	0.080320	0.907730	0.009250	
458000	-1044.623237	1	0.000138	0.000171	0.000022	0.023312	0.005387	0.001236	0.002214	0.021053	0.003940	0.006158	0.001265	0.002815	0.002219	0.248611	0.737039	0.012131	
459000	-1046.811384	1	0.000227	0.000122	0.000069	0.027423	0.008240	0.000091	0.000635	0.023900	0.006137	0.006195	0.001280	0.001790	0.001906	0.325942	0.665193	0.006958	
460000	-1051.897988	1	0.000052	0.000123	0.000058	0.027997	0.001079	0.000079	0.004193	0.015817	0.003400	0.004538	0.003144	0.001458	0.001066	0.013599	0.979295	0.006039	
461000	-1045.119227	1	0.000126	0.000143	0.000045	0.026211	0.006353	0.000014	0.001248	0.020982	0.006636	0.006262	0.001113	0.001602	0.001637	0.317408	0.674786	0.006169	
462000	-1046.292603	1	0.000080	0.000207	0.000020	0.022928	0.001915	0.000612	0.003375	0.014631	0.004915	0.004745	0.003024	0.001892	0.003475	0.131790	0.855540	0.009194	
463000	-1045.713853	1	0.000173	0.000199	0.000017	0.023359	0.005495	0.000034	0.002102	0.015846	0.006600	0.006900	0.001011	0.002134	0.004265	0.515975	0.472145	0.007615	
464000	-1048.353470	1	0.000121	0.000171	0.000022	0.021194	0.005416	0.000156	0.006308	0.013842	0.006893	0.007067	0.002133	0.001031	0.001946	0.427746	0.563492	0.006816	
465000	-1047.643176	1	0.000024	0.000236	0.000016	0.020404	0.002165	0.001140	0.006234	0.012587	0.003524	0.006860	0.001292	0.000928	0.002936	0.101576	0.891037	0.004452	
466000	-1052.030124	1	0.000152	0.000287	0.000010	0.023331	0.004971	0.003660	0.003751	0.021388	0.001853	0.002916	0.002254	0.003363	0.008351	0.310391	0.671146	0.010112	
467000	-1051.996350	1	0.000388	0.000169	0.000014	0.022750	0.002946	0.002587	0.002564	0.011241	0.005425	0.007216	0.000922	0.001959	0.025766	0.590275	0.375512	0.008446	
468000	-1051.710495	1	0.000171	0.000170	0.000047	0.020848	0.001698	0.002012	0.002382	0.019421	0.003370	0.004607	0.003642	0.001483	0.004482	0.103917	0.883874	0.007727	
469000	-1045.961873	1	0.000104	0.000154	0.000017	0.026978	0.004319	0.001564	0.002466	0.018312	0.005093	0.004892	0.002167	0.000787	0.002096	0.181508	0.812548	0.003848	
470000	-1047.379325	1	0.000125	0.000167	0.000086	0.024907	0.002630	0.001115	0.002043	0.016166	0.004040	0.005468	0.002835	0.003119	0.002908	0.156794	0.821343	0.018955	
471000	-1047.386188	1	0.000051	0.000208	0.000044	0.026991	0.002862	0.000379	0.000694	0.024640	0.004370	0.006556	0.001194	0.002251	0.002108	0.058428	0.928777	0.010688	
472000	-1046.880265	1	0.000184	0.000117	0.000037	0.020263	0.005888	0.001417	0.003410	0.016938	0.004300	0.006468	0.001446	0.001237	0.002351	0.452447	0.539370	0.005832	
473000	-1044.897595	1	0.000102	0.000199	0.000039	0.026699	0.002500	0.000600	0.000977	0.015101	0.005146	0.007732	0.002180	0.000725	0.003555	0.151959	0.839378	0.005109	
474000	-1048.324042	1	0.000074	0.000153	0.000057	0.031053	0.002554	0.000138	0.004407	0.020207	0.003525	0.005012	0.001469	0.003157	0.001267	0.028181	0.957514	0.013039	
475000	-1048.350264	1	0.000152	0.000247	0.000015	0.025298	0.004959	0.000893	0.001039	0.023687	0.006384	0.007635	0.000269	0.002020	0.004608	0.229053	0.758065	0.008274	
476000	-1053.723244	1	0.000441	0.000255	0.000025	0.029022	0.002880	0.000008	0.003370	0.017564	0.005199	0.004899	0.003204	0.001480	0.008511	0.118557	0.865474	0.007458	
477000	-1052.022942	1	0.000056	0.000273	0.000054	0.024157	0.004993	0.000161	0.002349	0.017567	0.009087	0.006578	0.000434	0.003311	0.004878	0.455746	0.529378	0.009998	
478000	-1045.839285	1	0.000112	0.000137	0.000055	0.024139	0.003826	0.000341	0.003376	0.015732	0.004302	0.004934	0.002325	0.002261	0.001572	0.195761	0.792948	0.009720	
479000	-1047.407412	1	0.000134	0.000254	0.000009	0.025437	0.002913	0.003044	0.001290	0.014842	0.005437	0.007149	0.001807	0.001220	0.014786	0.287320	0.690036	0.007858	
480000	-1052.494123	1	0.000101	0.000142	0.000072	0.022835	0.004658	0.000620	0.005595	0.015206	0.004333	0.003065	0.001771	0.004271	0.001592	0.262000	0.723751	0.012657	
481000	-1052.114347	1	0.000035	0.000187	0.000018	0.024581	0.003032	0.000181	0.000461	0.019609	0.005095	0.003234	0.004406	0.001967	0.002238	0.155175	0.832862	0.009725	
482000	-1048.346502	1	0.000266	0.000107	0.000005	0.023534	0.004591	0.001910	0.002796	0.015919	0.004130	0.004859	0.001417	0.000456	0.003984	0.366046	0.627296	0.002673	
483000	-1045.570140	1	0.000060	0.000142	0.000036	0.023695	0.001789	0.001360	0.001936	0.012264	0.003853	0.006545	0.002268	0.001164	0.002191	0.181727	0.808944	0.007138	
484000	-1045.238519	1	0.000145	0.000107	0.000020	0.027185	0.003227	0.002004	0.000545	0.018197	0.004737	0.006817	0.002013	0.001942	0.001340	0.124128	0.864264	0.010268	
485000	-1048.159018	1	0.000121	0.000123	0.000020	0.028014	0.006790	0.000424	0.003502	0.019759	0.004762	0.004191	0.003765	0.002445	0.001143	0.168689	0.818221	0.011947	
486000	-1044.881020	1	0.000109	0.000204	0.000041	0.026824	0.002162	0.001522	0.000508	0.014619	0.005375	0.006788	0.001909	0.001279	0.006498	0.202457	0.783481	0.007565	
487000	-1047.896408	1	0.000205	0.000242	0.000076	0.030137	0.002960	0.001052	0.000529	0.017099	0.004195	0.007405	0.001057	0.001313	0.007280	0.137215	0.848965	0.006539	
488000	-1046.891432	1	0.000244	0.000141	0.000027	0.025672	0.007735	0.001118	0.003271	0.020558	0.003736	0.006771	0.001949	0.000857	0.002174	0.261371	0.731467	0.004987	
489000	-1048.074406	1	0.000095	0.000198	0.000053	0.022755	0.002021	0.002958	0.003199	0.019348	0.001708	0.007953	0.001306	0.001884	0.002685	0.076015	0.909189	0.012111	
490000	-1050.450004	1	0.000132	0.000168	0.000110	0.025391	0.004260	0.001269	0.003772	0.014992	0.003750	0.004801	0.000991	0.001064	0.002874	0.240892	0.752656	0.003578	
491000	-1045.804139	1	0.000063	0.000246	0.000050	0.023785	0.003694	0.001919	0.002370	0.021579	0.002404	0.006837	0.001281	0.002356	0.003225	0.146470	0.837812	0.012493	
492000	-1048.664191	1	0.000051	0.000235	0.000109	0.023120	0.001434	0.001364	0.003574	0.015485	0.002240	0.006202	0.000961	0.002857	0.004148	0.082409	0.898778	0.014664	
493000	-1054.270419	1	0.000102	0.000444	0.000040	0.025606	0.001691	0.000873	0.002915	0.023521	0.002773	0.006211	0.001448	0.002013	0.009695	0.051323	0.928197	0.010784	
494000	-1049.749349	1	0.000150	0.000150	0.000024	0.023660	0.003272	0.002724	0.007340	0.015117	0.002883	0.003080	0.003939	0.002273	0.001824	0.106443	0.882430	0.009303	
495000	-1050.714760	1	0.000044	0.000286	0.000001	0.024671	0.005630	0.001326	0.000520	0.023484	0.008033	0.007387	0.000364	0.002919	0.004867	0.327202	0.656373	0.011557	
496000	-1049.676566	1	0.000241	0.000245	0.000001	0.024669	0.001493	0.001374	0.006232	0.011902	0.003995	0.005163	0.000749	0.003477	0.006952	0.091352	0.887622	0.014073	
497000	-1053.984448	1	0.000168	0.000252	0.000000	0.017618	0.006410	0.002026	0.010030	0.014436	0.002462	0.005361	0.000974	0.003118	0.003468	0.464922	0.522549	0.009061	
498000	-1058.260345	1	0.000255	0.000244	0.000015	0.021040	0.011098	0.002181	0.003963	0.021982	0.006473	0.003798	0.002403	0.002905	0.015622	0.677710	0.297533	0.009136	
499000	-1054.971351	1	0.000193	0.000225	0.000052	0.020078	0.005750	0.000532	0.001528	0.013042	0.008961	0.007530	0.000015	0.001893	0.006683	0.892107	0.100013	0.001197	
500000	-1057.194275	1	0.000031	0.000337	0.000042	0.025104	0.009657	0.000857	0.000882	0.024930	0.006181	0.007631	0.000015	0.000908	0.005862	0.466858	0.524869	0.002411	
501000	-1051.529810	1	0.000250	0.000092	0.000060	0.024392	0.006690	0.002456	0.003340	0.024419	0.002072	0.006542	0.000040	0.003192	0.001377	0.217307	0.769588	0.011729	
502000	-1048.079348	1	0.000111	0.000180	0.000033	0.025563	0.004534	0.001288	0.003086	0.018519	0.002964	0.007179	0.000121	0.002119	0.002002	0.143965	0.845524	0.008508	
503000	-1047.684964	1	0.000221	0.000211	0.000004	0.029389	0.006894	0.000798	0.001145	0.022300	0.006967	0.006234	0.002247	0.001929	0.004287	0.279881	0.706060	0.009772	
504000	-1050.122720	1	0.000317	0.000158	0.000020	0.024178	0.006158	0.003920	0.000471	0.026753	0.001786	0.006026	0.000557	0.002678	0.006352	0.349967	0.634601	0.009081	
505000	-1046.133753	1	0.000285	0.000235	0.000014	0.028794	0.003770	0.001325	0.002223	0.018861	0.004534	0.006112	0.001096	0.002744	0.006324	0.159696	0.821797	0.012183	
506000	-1046.348572	1	0.000181	0.000080	0.000010	0.023651	0.004315	0.000385	0.001811	0.018365	0.006448	0.006781	0.001756	0.001371	0.001057	0.257836	0.734205	0.006902	
507000	-1045.410859	1	0.000120	0.000205	0.000026	0.023286	0.004598	0.001193	0.000945	0.014438	0.006360	0.007378	0.001339	0.001096	0.005439	0.600680	0.387794	0.006086	
508000	-1049.011265	1	0.000064	0.000308	0.000037	0.029680	0.000991	0.001967	0.002168	0.019563	0.003809	0.006629	0.001106	0.001846	0.005879	0.023059	0.962487	0.008574	
509000	-1047.544736	1	0.000207	0.000092	0.000016	0.025291	0.003800	0.002521	0.002351	0.017427	0.001738	0.006706	0.001224	0.000951	0.001211	0.108295	0.886114	0.004380	
510000	-1045.772592	1	0.000059	0.000131	0.000032	0.023760	0.002277	0.001032	0.003838	0.015800	0.005072	0.006551	0.002584	0.001271	0.001313	0.080488	0.911453	0.006745	
511000	-1047.928190	1	0.000240	0.000192	0.000068	0.027955	0.002620	0.000895	0.001312	0.017076	0.005084	0.004026	0.003078	0.002671	0.006100	0.163459	0.818193	0.012247	
512000	-1049.314850	1	0.000147	0.000317	0.000081	0.025560	0.002475	0.002139	0.005460	0.015232	0.002512	0.005680	0.001674	0.001591	0.007814	0.087780	0.897542	0.006864	
513000	-1046.006790	1	0.000119	0.000215	0.000094	0.024969	0.001587	0.001722	0.000732	0.017557	0.002754	0.005738	0.001514	0.001483	0.006478	0.091441	0.895476	0.006604	
514000	-1045.413473	1	0.000178	0.000175	0.000016	0.024688	0.006878	0.000320	0.003476	0.019880	0.004734	0.006341	0.001217	0.001520	0.002324	0.283549	0.708013	0.006115	
515000	-1049.633058	1	0.000298	0.000222	0.000081	0.026708	0.004730	0.002085	0.003078	0.017840	0.002422	0.004964	0.002815	0.002493	0.007038	0.244806	0.735251	0.012906	
516000	-1046.920330	1	0.000171	0.000112	0.000029	0.025617	0.005344	0.001384	0.000654	0.023050	0.006334	0.006466	0.001508	0.001783	0.001520	0.235218	0.755306	0.007956	
517000	-1045.909829	1	0.000046	0.000215	0.000067	0.025931	0.001691	0.001352	0.000987	0.016591	0.003978	0.005651	0.000779	0.001487	0.004698	0.097621	0.891835	0.005846	
518000	-1046.361598	1	0.000034	0.000219	0.000036	0.026319	0.002598	0.001778	0.001336	0.020349	0.004531	0.007860	0.001915	0.001754	0.002620	0.072506	0.914737	0.010137	
519000	-1044.755993	1	0.000103	0.000161	0.000054	0.024417	0.004879	0.001448	0.001944	0.019916	0.002795	0.005556	0.001482	0.002467	0.001887	0.210917	0.777195	0.010001	
520000	-1050.765072	1	0.000112	0.000238	0.000027	0.031166	0.001554	0.000951	0.004535	0.014429	0.004714	0.005950	0.003354	0.001882	0.003043	0.030107	0.956778	0.010073	
521000	-1046.153413	1	0.000188	0.000195	0.000048	0.026314	0.002502	0.001439	0.003722	0.018000	0.002583	0.003612	0.001526	0.002518	0.003127	0.081835	0.907033	0.008005	
522000	-1052.484608	1	0.000192	0.000345	0.000006	0.026365	0.005198	0.000061	0.002416	0.018237	0.004337	0.004578	0.000909	0.003199	0.010894	0.280596	0.698600	0.009909	
523000	-1048.681381	1	0.000039	0.000181	0.000010	0.026115	0.004125	0.000306	0.004943	0.016487	0.003335	0.006563	0.001267	0.002300	0.001539	0.085260	0.902806	0.010395	
524000	-1046.167408	1	0.000155	0.000299	0.000000	0.027094	0.003530	0.001585	0.000618	0.019846	0.003531	0.007719	0.001782	0.001763	0.006478	0.143132	0.839572	0.010818	
525000	-1051.871964	1	0.000212	0.000234	0.000000	0.022636	0.006312	0.000768	0.002553	0.017007	0.006239	0.003464	0.002720	0.000425	0.009496	0.672096	0.312930	0.005479	
526000	-1049.616632	1	0.000041	0.000284	0.000015	0.024087	0.004512	0.001387	0.001983	0.015979	0.004255	0.005551	0.001364	0.003431	0.005617	0.388244	0.593138	0.013001	
527000	-1050.353056	1	0.000163	0.000213	0.000087	0.022176	0.006430	0.001902	0.000750	0.020797	0.005433	0.006858	0.001050	0.001976	0.007457	0.513709	0.471378	0.007456	
528000	-1053.131090	1	0.000427	0.000179	0.000084	0.025897	0.004745	0.002974	0.003072	0.019379	0.003404	0.007386	0.002320	0.001311	0.008704	0.204756	0.778213	0.008328	
529000	-1046.678254	1	0.000134	0.000177	0.000067	0.021671	0.002426	0.000984	0.004816	0.011755	0.004834	0.007030	0.002418	0.001125	0.003413	0.196419	0.793018	0.007150	
530000	-1045.805892	1	0.000133	0.000178	0.000052	0.026930	0.006769	0.000352	0.000253	0.019574	0.006211	0.006176	0.002571	0.001747	0.002779	0.382775	0.604692	0.009753	
531000	-1045.371518	1	0.000223	0.000155	0.000042	0.028946	0.007715	0.000232	0.000336	0.022331	0.005221	0.005596	0.002678	0.001396	0.002422	0.288277	0.701771	0.007530	
532000	-1049.134233	1	0.000119	0.000239	0.000006	0.028768	0.003754	0.001562	0.002052	0.019449	0.001980	0.007448	0.000971	0.002803	0.002500	0.092869	0.885973	0.018658	
533000	-1049.856212	1	0.000319	0.000150	0.000068	0.027968	0.004624	0.000369	0.002811	0.016845	0.003991	0.005048	0.004126	0.001937	0.002964	0.174314	0.810141	0.012582	
534000	-1050.813168	1	0.000240	0.000121	0.000047	0.029694	0.010704	0.002265	0.000506	0.023392	0.002516	0.005919	0.001882	0.001217	0.002152	0.306077	0.685889	0.005882	
535000	-1047.271832	1	0.000155	0.000187	0.000014	0.030686	0.002208	0.002896	0.001007	0.020640	0.002779	0.005253	0.002648	0.003410	0.002384	0.053637	0.924631	0.019347	
536000	-1045.638702	1	0.000128	0.000214	0.000003	0.023555	0.001089	0.003089	0.001383	0.016619	0.001825	0.005956	0.001465	0.002322	0.006067	0.090240	0.891551	0.012142	
537000	-1044.498138	1	0.000171	0.000107	0.000002	0.026512	0.003109	0.001329	0.000710	0.017310	0.004375	0.007657	0.001360	0.001192	0.001353	0.123128	0.869207	0.006312	
538000	-1043.737651	1	0.000133	0.000251	0.000001	0.023820	0.003044	0.001381	0.002479	0.016654	0.004907	0.006033	0.002675	0.000656	0.007010	0.204270	0.783975	0.004746	
539000	-1045.323148	1	0.000021	0.000285	0.000022	0.026644	0.002576	0.001482	0.001281	0.022751	0.003935	0.005720	0.002061	0.002357	0.003996	0.076653	0.907758	0.011594	
540000	-1045.778812	1	0.000175	0.000145	0.000021	0.025254	0.006282	0.001168	0.003912	0.019533	0.003359	0.006003	0.002127	0.002380	0.001620	0.194046	0.792773	0.011561	
541000	-1046.009321	1	0.000221	0.000256	0.000019	0.026186	0.004514	0.002244	0.001723	0.016376	0.004432	0.006087	0.002087	0.001694	0.013230	0.346386	0.631545	0.008839	
542000	-1050.087740	1	0.000260	0.000142	0.000040	0.021588	0.006224	0.000154	0.006350	0.011121	0.006469	0.005198	0.002541	0.001448	0.004006	0.668825	0.318899	0.008271	
543000	-1047.617699	1	0.000220	0.000201	0.000014	0.020498	0.006171	0.001465	0.003022	0.019537	0.004668	0.005569	0.002053	0.000985	0.006933	0.472913	0.514269	0.005885	
544000	-1049.600967	1	0.000270	0.000161	0.000015	0.026992	0.004406	0.002450	0.002524	0.019751	0.004037	0.007543	0.003678	0.001253	0.002741	0.130461	0.857558	0.009240	
545000	-1051.546387	1	0.000260	0.000161	0.000058	0.032559	0.009158	0.001772	0.000599	0.020812	0.002825	0.005131	0.002587	0.000956	0.003338	0.279863	0.711332	0.005467	
546000	-1045.561520	1	0.000056	0.000213	0.000003	0.021561	0.003596	0.000973	0.002829	0.018019	0.004614	0.005069	0.002216	0.001070	0.003165	0.247098	0.744511	0.005225	
