q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
1.172013,3.752681,1.099923,50.098638,34.046136,89.956853,59.841787,86.151792,85.78361,47.007125,77.234113,20.481682
2.785826,0.995075,5.638707,54.610546,24.666229,69.920602,91.514644,97.631136,56.290674,84.045233,28.266391,65.73601
3.639829,1.599066,2.537535,53.797751,37.882202,84.717008,29.954321,95.828417,54.625039,85.960085,22.114257,21.584299
4.354577,1.92141,0.461613,66.919658,71.701817,82.747024,75.037674,72.237123,43.048005,17.331203,60.418373,22.233615
3.829595,0.810165,4.027061,88.778439,59.041667,24.275523,20.291052,77.00396,69.340896,73.586181,25.074555,23.238483
4.387325,0.649042,3.486578,83.731319,10.48595,64.033502,65.104657,1.655632,21.912545,48.332293,46.387699,20.268308
1.860711,1.268714,4.887136,85.315855,34.882076,80.418074,40.37378,93.014355,61.202103,35.960145,75.813709,27.072742
3.871025,1.474617,6.677533,75.964064,2.284382,34.779833,76.556823,55.960012,56.680741,92.894257,16.388397,55.787353
4.8402,2.006364,1.891079,77.775384,58.423631,30.929334,48.007699,96.182592,85.621332,78.342344,6.864154,17.049009
6.276345,0.610295,0.095747,95.862668,76.01352,86.758513,66.310007,43.63525,59.916286,21.491934,76.161042,13.550697
3.705214,1.405529,4.421586,69.354091,56.134244,62.977162,85.944336,79.621408,24.119433,84.631795,40.110019,13.530252
5.532234,1.559961,2.501013,61.01293,75.331393,17.92405,84.082821,37.608032,37.447003,70.58786,8.591591,3.939252
0.736816,3.907546,3.928537,58.751722,41.255262,48.178084,65.490165,61.481622,56.346824,62.989301,47.120172,1.286768
2.53406,1.272195,4.779166,74.070882,67.598519,19.132228,82.834697,63.212046,21.212751,38.950491,45.532771,9.945921
1.307824,0.837214,5.480789,16.20321,12.208053,69.308854,80.203529,35.427957,42.536847,75.535907,62.190724,50.272432
0.056374,0.38019,6.112076,1.869363,54.907206,11.375195,81.62915,31.861709,46.997196,88.087036,35.12733,19.372831
3.573801,1.882087,0.880087,97.458181,32.615167,79.939508,77.391838,46.777825,3.277438,4.749088,45.788615,9.193701
3.408036,2.690231,2.942823,51.03381,75.23499,70.450095,76.983484,96.450365,78.911636,74.355352,51.774449,11.507485
4.034848,1.491777,3.299477,58.687058,48.212168,89.613734,79.433824,65.728677,17.517983,66.917596,62.28894,5.68969
4.077857,0.557064,4.653318,99.222412,53.028438,46.841688,67.104797,61.664564,59.325912,60.111007,44.611945,37.679737
0.466469,0.122089,6.422922,63.903919,23.525936,65.763185,50.327264,67.592378,3.85626,51.170007,64.39107,23.253382
