Options:
Model:                           MultiState
Tree File Name:                  data/jan_genus_phylo_nat_26-09-24_class.tre
Data File Name:                  data/jan_genus_phylo_nat_26-09-24_class.txt
Log File Name:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3923769647
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         0
MCMC ML Start:                   False
Schedule File:                   data/jan_genus_phylo_nat_26-09-24_class.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               0,1,2,3
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q01                          None
    q02                          None
    q03                          None
    q10                          None
    q12                          None
    q13                          None
    q20                          None
    q21                          None
    q23                          None
    q30                          None
    q31                          None
    q32                          None
Prior Information:
    Prior Categories:            100
    Priors
        q01 - uniform 0.00 0.10 
        q02 - uniform 0.00 0.10 
        q03 - uniform 0.00 0.10 
        q10 - uniform 0.00 0.10 
        q12 - uniform 0.00 0.10 
        q13 - uniform 0.00 0.10 
        q20 - uniform 0.00 0.10 
        q21 - uniform 0.00 0.10 
        q23 - uniform 0.00 0.10 
        q30 - uniform 0.00 0.10 
        q31 - uniform 0.00 0.10 
        q32 - uniform 0.00 0.10 
Tree Information
     Trees:                      1
     Taxa:                       2458
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	q01	q02	q03	q10	q12	q13	q20	q21	q23	q30	q31	q32	Root P(0)	Root P(1)	Root P(2)	Root P(3)	
828000	-902.510120	1	0.000287	0.000232	0.000235	0.000895	0.021379	0.001677	0.025810	0.013261	0.010771	0.016322	0.000913	0.000732	0.111214	0.157882	0.697553	0.033351	
829000	-903.244458	1	0.000231	0.000364	0.000215	0.000577	0.052010	0.001965	0.017728	0.081409	0.010112	0.017211	0.000350	0.000329	0.646049	0.072447	0.178896	0.102609	
830000	-903.670186	1	0.000286	0.000144	0.000267	0.008445	0.027867	0.002097	0.006623	0.026263	0.011867	0.014595	0.000278	0.000376	0.516260	0.230600	0.198511	0.054629	
831000	-900.998293	1	0.000178	0.000097	0.000353	0.012036	0.027692	0.005227	0.003584	0.043944	0.001639	0.014560	0.000258	0.000267	0.235234	0.496573	0.237600	0.030594	
832000	-897.617452	1	0.000331	0.000029	0.000283	0.014872	0.005816	0.007787	0.002643	0.018738	0.001977	0.017663	0.000099	0.000464	0.048425	0.709947	0.220442	0.021186	
833000	-897.635516	1	0.000416	0.000110	0.000242	0.007613	0.004759	0.007737	0.000312	0.016572	0.001243	0.017723	0.000484	0.000215	0.689098	0.182212	0.011459	0.117231	
834000	-900.757919	1	0.000233	0.000091	0.000340	0.009696	0.012211	0.009572	0.001070	0.030186	0.000467	0.020900	0.000790	0.000461	0.194882	0.543958	0.107251	0.153909	
835000	-896.604430	1	0.000406	0.000077	0.000272	0.010298	0.017496	0.009758	0.001342	0.029118	0.000562	0.014314	0.000137	0.000088	0.694105	0.210923	0.037537	0.057435	
836000	-901.503221	1	0.000156	0.000237	0.000267	0.002763	0.036729	0.007054	0.021501	0.072295	0.001090	0.017897	0.000107	0.000361	0.174719	0.283574	0.504821	0.036886	
837000	-902.002103	1	0.000137	0.000215	0.000182	0.006674	0.070800	0.006054	0.009363	0.097387	0.003858	0.014936	0.000602	0.000410	0.388017	0.264589	0.283362	0.064032	
838000	-898.490819	1	0.000376	0.000040	0.000212	0.009692	0.032393	0.001397	0.001605	0.063235	0.014354	0.014992	0.000179	0.000079	0.592881	0.217635	0.132230	0.057253	
839000	-907.672195	1	0.000151	0.000447	0.000233	0.000410	0.046511	0.002827	0.039129	0.095533	0.012742	0.013991	0.000214	0.000773	0.205099	0.292839	0.477321	0.024740	
840000	-907.595335	1	0.000049	0.000372	0.000263	0.004639	0.024638	0.006482	0.017901	0.041273	0.009795	0.016914	0.000967	0.000588	0.137383	0.267706	0.545060	0.049852	
841000	-900.346514	1	0.000121	0.000315	0.000311	0.007531	0.048230	0.004776	0.008378	0.081051	0.002912	0.016276	0.000133	0.000080	0.509135	0.213605	0.219177	0.058083	
842000	-896.610287	1	0.000287	0.000055	0.000233	0.002682	0.018247	0.002183	0.013310	0.015865	0.010489	0.016898	0.000460	0.000262	0.192225	0.098838	0.664487	0.044450	
843000	-900.642262	1	0.000295	0.000084	0.000244	0.003130	0.062336	0.003141	0.015397	0.085637	0.008408	0.018277	0.000081	0.000356	0.252584	0.293544	0.400873	0.052999	
844000	-903.239410	1	0.000074	0.000177	0.000198	0.009155	0.019991	0.004223	0.002519	0.036823	0.006570	0.012619	0.000072	0.000134	0.542613	0.310031	0.111376	0.035980	
845000	-905.527863	1	0.000316	0.000213	0.000197	0.007016	0.042074	0.006996	0.006728	0.086866	0.003510	0.015838	0.000361	0.001415	0.607376	0.119073	0.113132	0.160419	
846000	-896.484182	1	0.000287	0.000090	0.000279	0.009941	0.023147	0.006820	0.000725	0.042611	0.003276	0.015531	0.000270	0.000048	0.604985	0.252662	0.074874	0.067479	
847000	-894.313669	1	0.000233	0.000154	0.000326	0.014763	0.004837	0.005379	0.000798	0.014906	0.002924	0.015604	0.000331	0.000254	0.131043	0.787795	0.061227	0.019935	
848000	-901.863133	1	0.000328	0.000068	0.000207	0.011725	0.007975	0.005809	0.003016	0.031472	0.002234	0.016286	0.000201	0.000794	0.169903	0.592176	0.197868	0.040053	
849000	-893.572874	1	0.000268	0.000070	0.000236	0.010109	0.010716	0.007147	0.001294	0.023779	0.001335	0.015070	0.000555	0.000085	0.460169	0.417505	0.057732	0.064594	
850000	-902.685783	1	0.000206	0.000174	0.000242	0.001538	0.016609	0.004660	0.019524	0.010533	0.006141	0.018504	0.001075	0.000222	0.078540	0.147224	0.732757	0.041479	
851000	-901.450955	1	0.000195	0.000014	0.000333	0.001813	0.029566	0.001652	0.015225	0.027056	0.013869	0.016494	0.000303	0.000717	0.099303	0.198440	0.660756	0.041500	
852000	-903.969006	1	0.000249	0.000116	0.000418	0.007847	0.042120	0.003355	0.012910	0.093512	0.007838	0.015859	0.000073	0.000484	0.186870	0.370102	0.414047	0.028981	
853000	-896.988429	1	0.000409	0.000048	0.000258	0.002419	0.017351	0.001382	0.012102	0.015417	0.012436	0.015865	0.000007	0.000687	0.375405	0.058011	0.500348	0.066236	
854000	-905.358321	1	0.000048	0.000371	0.000170	0.004159	0.034911	0.002197	0.014153	0.061341	0.019266	0.013295	0.000236	0.000857	0.527554	0.144076	0.277282	0.051088	
855000	-894.291251	1	0.000293	0.000076	0.000257	0.000312	0.020080	0.000862	0.019773	0.014263	0.009415	0.015006	0.000305	0.000343	0.121263	0.086481	0.773222	0.019034	
856000	-904.544740	1	0.000058	0.000234	0.000219	0.003701	0.027074	0.002846	0.017631	0.028336	0.008711	0.015094	0.001986	0.000140	0.087788	0.232329	0.630696	0.049186	
857000	-901.246845	1	0.000299	0.000097	0.000160	0.000469	0.017277	0.007025	0.031893	0.022618	0.000523	0.012258	0.000550	0.000473	0.077512	0.104364	0.809305	0.008818	
858000	-903.311810	1	0.000048	0.000202	0.000290	0.001516	0.029666	0.005953	0.026195	0.037701	0.002970	0.014944	0.000425	0.000673	0.027335	0.277800	0.682694	0.012171	
859000	-897.567740	1	0.000273	0.000042	0.000192	0.000376	0.021279	0.005799	0.024048	0.020143	0.002452	0.015622	0.000201	0.000635	0.058259	0.154150	0.772700	0.014891	
860000	-901.157178	1	0.000130	0.000187	0.000423	0.004451	0.015970	0.003642	0.015301	0.023439	0.007326	0.016300	0.000471	0.000139	0.174435	0.144992	0.650009	0.030564	
861000	-899.419707	1	0.000406	0.000048	0.000219	0.010356	0.023832	0.001432	0.005560	0.038686	0.011201	0.015199	0.000288	0.000158	0.374205	0.342122	0.240933	0.042740	
862000	-901.278595	1	0.000407	0.000009	0.000224	0.005588	0.031358	0.001501	0.006301	0.046384	0.017225	0.013293	0.000371	0.000236	0.783553	0.068455	0.088465	0.059527	
863000	-900.727798	1	0.000296	0.000000	0.000225	0.002412	0.030773	0.000042	0.009425	0.033495	0.010543	0.013651	0.000400	0.000731	0.634300	0.049584	0.207630	0.108486	
864000	-900.463622	1	0.000408	0.000037	0.000339	0.001918	0.019060	0.000054	0.021138	0.010341	0.010389	0.013515	0.000027	0.001351	0.156585	0.104313	0.714608	0.024494	
865000	-897.221035	1	0.000190	0.000062	0.000276	0.001124	0.021184	0.000438	0.021253	0.020627	0.013576	0.015704	0.000017	0.001312	0.071436	0.119514	0.773566	0.035484	
866000	-898.533633	1	0.000166	0.000226	0.000195	0.000600	0.033585	0.001160	0.015298	0.049478	0.014735	0.017216	0.000358	0.000314	0.503391	0.076870	0.324801	0.094938	
867000	-897.714754	1	0.000329	0.000198	0.000340	0.000165	0.028380	0.000405	0.016633	0.034341	0.015343	0.016562	0.000034	0.000106	0.530496	0.057906	0.352208	0.059390	
868000	-901.306265	1	0.000205	0.000159	0.000300	0.001527	0.045330	0.007365	0.020505	0.077477	0.005098	0.015277	0.000176	0.000466	0.276482	0.236483	0.447672	0.039363	
869000	-897.076036	1	0.000288	0.000132	0.000278	0.002512	0.028780	0.003346	0.016955	0.042438	0.006983	0.014387	0.000087	0.000242	0.435846	0.114623	0.408721	0.040810	
870000	-901.350186	1	0.000463	0.000038	0.000230	0.011664	0.055785	0.007756	0.001327	0.089590	0.001245	0.012509	0.000048	0.000524	0.717584	0.148132	0.087397	0.046887	
871000	-902.275566	1	0.000382	0.000160	0.000169	0.001447	0.030096	0.002547	0.006424	0.038003	0.011221	0.014994	0.000060	0.000119	0.886986	0.006475	0.026466	0.080073	
872000	-899.001774	1	0.000099	0.000352	0.000193	0.001329	0.023288	0.001901	0.021041	0.026565	0.014965	0.017100	0.000050	0.000838	0.163214	0.136866	0.658725	0.041194	
873000	-906.339202	1	0.000247	0.000149	0.000339	0.008031	0.059850	0.003003	0.012466	0.078641	0.006771	0.012787	0.000163	0.001663	0.259128	0.335625	0.369354	0.035893	
874000	-909.185653	1	0.000044	0.000235	0.000300	0.004468	0.052356	0.002521	0.023726	0.083034	0.005552	0.011453	0.000719	0.002559	0.074381	0.382273	0.497485	0.045861	
875000	-900.048006	1	0.000142	0.000153	0.000229	0.003214	0.045589	0.000746	0.020832	0.068708	0.010691	0.015581	0.000386	0.000242	0.108245	0.339353	0.530852	0.021549	
876000	-904.020350	1	0.000178	0.000269	0.000221	0.004822	0.011954	0.004223	0.005142	0.017687	0.006747	0.014111	0.000503	0.000638	0.825688	0.020610	0.029967	0.123735	
877000	-898.963139	1	0.000224	0.000119	0.000249	0.013614	0.036084	0.002328	0.001216	0.058065	0.007727	0.014270	0.000225	0.000223	0.280758	0.454680	0.235095	0.029467	
878000	-894.685095	1	0.000176	0.000197	0.000338	0.012568	0.003668	0.006190	0.000477	0.016389	0.001918	0.015574	0.000231	0.000544	0.242715	0.670319	0.051334	0.035631	
879000	-901.028814	1	0.000195	0.000134	0.000357	0.005143	0.023266	0.003204	0.009014	0.031670	0.008430	0.016841	0.000569	0.000677	0.440449	0.136057	0.296673	0.126821	
880000	-902.810731	1	0.000313	0.000057	0.000329	0.008142	0.030243	0.002217	0.013273	0.061748	0.006339	0.013102	0.000623	0.000027	0.230620	0.330445	0.417462	0.021472	
881000	-901.779649	1	0.000040	0.000383	0.000366	0.000709	0.049883	0.006339	0.012505	0.086394	0.008132	0.016915	0.000219	0.000055	0.737366	0.053198	0.119514	0.089922	
882000	-904.230039	1	0.000009	0.000597	0.000369	0.000601	0.026045	0.004479	0.030750	0.044321	0.001170	0.014014	0.000020	0.000736	0.229077	0.135147	0.609514	0.026263	
883000	-905.114505	1	0.000080	0.000348	0.000102	0.007813	0.023191	0.001968	0.008765	0.046253	0.013076	0.013672	0.000259	0.001097	0.489539	0.207829	0.244031	0.058601	
884000	-901.705943	1	0.000128	0.000471	0.000247	0.002747	0.012781	0.000342	0.019514	0.012233	0.015999	0.016162	0.000339	0.000113	0.251005	0.050724	0.668707	0.029564	
885000	-900.886182	1	0.000134	0.000142	0.000245	0.012160	0.012164	0.004997	0.004659	0.022672	0.003416	0.012926	0.000301	0.000698	0.174896	0.617863	0.186112	0.021129	
886000	-905.984461	1	0.000329	0.000069	0.000390	0.008827	0.052898	0.006262	0.000635	0.083051	0.002211	0.014641	0.002259	0.001112	0.378031	0.027762	0.011900	0.582307	
887000	-904.418715	1	0.000215	0.000118	0.000333	0.011684	0.052220	0.007061	0.002843	0.083103	0.004042	0.014263	0.001934	0.000154	0.348302	0.328637	0.237888	0.085174	
888000	-902.391657	1	0.000220	0.000069	0.000306	0.006743	0.063852	0.005685	0.001658	0.098112	0.003361	0.015806	0.000774	0.000170	0.747991	0.057046	0.037177	0.157786	
889000	-900.966066	1	0.000276	0.000033	0.000218	0.010407	0.040715	0.000495	0.004221	0.073874	0.012361	0.014676	0.000834	0.000382	0.287761	0.366558	0.287383	0.058298	
890000	-898.208629	1	0.000287	0.000050	0.000319	0.000142	0.015582	0.001789	0.017539	0.015026	0.010219	0.015249	0.000145	0.001486	0.146150	0.050113	0.734175	0.069562	
891000	-899.443745	1	0.000209	0.000164	0.000203	0.001073	0.017674	0.000174	0.011891	0.023176	0.011920	0.013941	0.000033	0.000791	0.681750	0.017525	0.222531	0.078194	
892000	-901.811474	1	0.000272	0.000155	0.000267	0.001196	0.055471	0.000989	0.007160	0.087976	0.016923	0.017749	0.000030	0.000704	0.801948	0.015557	0.041712	0.140784	
893000	-898.444073	1	0.000262	0.000102	0.000206	0.001793	0.063137	0.000217	0.014495	0.077028	0.012461	0.015083	0.000036	0.000529	0.508755	0.153934	0.275544	0.061768	
894000	-900.781990	1	0.000231	0.000091	0.000330	0.002629	0.044464	0.000771	0.015030	0.066152	0.009751	0.013128	0.000589	0.000660	0.554334	0.114845	0.267523	0.063298	
895000	-901.785116	1	0.000236	0.000095	0.000271	0.002196	0.029910	0.002229	0.019101	0.048668	0.015316	0.018288	0.000553	0.000639	0.173463	0.198257	0.551063	0.077217	
896000	-902.389389	1	0.000166	0.000284	0.000187	0.005209	0.050074	0.005951	0.002560	0.067829	0.007378	0.015674	0.000184	0.000187	0.859842	0.029878	0.021683	0.088596	
897000	-907.259246	1	0.000198	0.000112	0.000255	0.003028	0.025376	0.005006	0.007132	0.040576	0.017563	0.015332	0.001878	0.000054	0.612397	0.061720	0.161199	0.164684	
898000	-901.923047	1	0.000011	0.000429	0.000196	0.003968	0.034834	0.006951	0.005907	0.084667	0.004334	0.017276	0.000102	0.000047	0.806153	0.044355	0.050725	0.098768	
899000	-903.817729	1	0.000240	0.000210	0.000138	0.004554	0.056791	0.004978	0.008736	0.083676	0.002489	0.012313	0.000065	0.000395	0.840596	0.045322	0.062271	0.051810	
900000	-903.123064	1	0.000348	0.000053	0.000164	0.007143	0.033114	0.006640	0.003877	0.055861	0.001357	0.016019	0.000372	0.001039	0.575211	0.086613	0.049707	0.288469	
901000	-904.113322	1	0.000053	0.000205	0.000382	0.001648	0.023811	0.002412	0.015858	0.028388	0.008784	0.015019	0.001708	0.001100	0.221931	0.068344	0.385055	0.324671	
902000	-898.782362	1	0.000210	0.000164	0.000239	0.003975	0.040518	0.001538	0.012220	0.054146	0.012857	0.015379	0.000190	0.000604	0.454425	0.164990	0.314224	0.066360	
903000	-901.691449	1	0.000018	0.000427	0.000280	0.000105	0.040670	0.001439	0.011524	0.050192	0.015289	0.016281	0.000172	0.000386	0.745756	0.031560	0.130310	0.092374	
904000	-903.517355	1	0.000200	0.000179	0.000152	0.000015	0.046457	0.008167	0.015300	0.072094	0.004604	0.017119	0.000543	0.001091	0.463473	0.112027	0.245717	0.178783	
905000	-902.586254	1	0.000408	0.000077	0.000326	0.000197	0.043389	0.001340	0.010227	0.059467	0.015290	0.017122	0.000124	0.000945	0.737817	0.018462	0.076073	0.167649	
906000	-901.554364	1	0.000225	0.000135	0.000260	0.002190	0.025832	0.000192	0.010013	0.022882	0.007884	0.013948	0.001194	0.000103	0.616269	0.026893	0.156141	0.200698	
907000	-898.900773	1	0.000256	0.000093	0.000235	0.005761	0.019165	0.007623	0.006369	0.035062	0.001959	0.017107	0.000334	0.000342	0.586152	0.165045	0.135161	0.113643	
908000	-895.771282	1	0.000305	0.000040	0.000157	0.010181	0.004765	0.006792	0.002195	0.012874	0.003241	0.014624	0.000381	0.000169	0.321095	0.589938	0.048701	0.040266	
909000	-899.930080	1	0.000395	0.000052	0.000339	0.010988	0.025387	0.011616	0.000098	0.049497	0.000431	0.015042	0.000470	0.000012	0.575468	0.276191	0.086949	0.061392	
910000	-902.748439	1	0.000270	0.000166	0.000191	0.013287	0.040458	0.004976	0.001206	0.082899	0.005787	0.017255	0.000292	0.000435	0.205780	0.434993	0.314256	0.044971	
911000	-901.187687	1	0.000170	0.000082	0.000185	0.005243	0.034831	0.004983	0.016103	0.056311	0.002342	0.015569	0.000117	0.000258	0.086825	0.349784	0.548253	0.015138	
912000	-907.130145	1	0.000111	0.000241	0.000462	0.008644	0.017595	0.005083	0.008606	0.045144	0.003643	0.019279	0.000145	0.000174	0.185143	0.394534	0.380237	0.040086	
913000	-901.936006	1	0.000171	0.000290	0.000140	0.000519	0.023526	0.006952	0.024760	0.031680	0.002274	0.014432	0.000233	0.001208	0.161334	0.134948	0.669572	0.034146	
914000	-902.779122	1	0.000214	0.000150	0.000384	0.002158	0.038323	0.001592	0.023285	0.059825	0.014578	0.013769	0.000042	0.000799	0.238499	0.230625	0.502290	0.028586	
915000	-901.797410	1	0.000075	0.000252	0.000198	0.003520	0.013642	0.003634	0.013418	0.024669	0.009774	0.015136	0.000070	0.000841	0.385908	0.066144	0.478822	0.069126	
916000	-902.902828	1	0.000192	0.000182	0.000257	0.007816	0.016834	0.006788	0.003967	0.045288	0.002388	0.015097	0.000215	0.001457	0.583941	0.173878	0.088504	0.153677	
917000	-901.246418	1	0.000257	0.000289	0.000236	0.003289	0.064062	0.005077	0.013143	0.092158	0.005782	0.016296	0.000109	0.000322	0.615270	0.126103	0.183645	0.074983	
918000	-897.714792	1	0.000358	0.000035	0.000225	0.001773	0.014422	0.002331	0.011907	0.010953	0.013388	0.017579	0.000047	0.000466	0.226455	0.056505	0.664566	0.052474	
919000	-899.536059	1	0.000110	0.000250	0.000251	0.008468	0.025858	0.001377	0.001812	0.051226	0.013319	0.014404	0.000410	0.000164	0.715691	0.138694	0.074810	0.070805	
920000	-899.771623	1	0.000276	0.000017	0.000178	0.007242	0.025639	0.003129	0.007114	0.038031	0.008269	0.013535	0.000290	0.000097	0.472230	0.237052	0.248791	0.041927	
921000	-901.544937	1	0.000103	0.000315	0.000277	0.003697	0.032015	0.003502	0.020679	0.070803	0.006038	0.015046	0.000185	0.000564	0.334104	0.192262	0.427858	0.045776	
922000	-898.997924	1	0.000157	0.000260	0.000250	0.000350	0.054036	0.003781	0.020076	0.088696	0.010024	0.016217	0.000262	0.000376	0.437571	0.166565	0.329779	0.066085	
923000	-898.256508	1	0.000173	0.000251	0.000258	0.001169	0.026093	0.006743	0.017869	0.033547	0.003163	0.015655	0.000333	0.000205	0.324912	0.119364	0.514305	0.041419	
924000	-897.014111	1	0.000305	0.000080	0.000265	0.009509	0.006348	0.008522	0.000493	0.018600	0.002010	0.013547	0.001759	0.000111	0.592319	0.300212	0.025073	0.082397	
925000	-898.775314	1	0.000200	0.000114	0.000409	0.008652	0.008489	0.008677	0.000849	0.022561	0.001929	0.016314	0.000305	0.000962	0.491796	0.358923	0.043895	0.105387	
926000	-901.456568	1	0.000145	0.000138	0.000198	0.008706	0.013265	0.006111	0.005491	0.026885	0.000713	0.012841	0.000972	0.000425	0.471123	0.329169	0.135803	0.063905	
927000	-901.016706	1	0.000345	0.000114	0.000339	0.010102	0.036592	0.007318	0.004852	0.050910	0.000542	0.015834	0.000324	0.000085	0.536856	0.249259	0.150254	0.063632	
928000	-898.841234	1	0.000337	0.000018	0.000268	0.002141	0.027370	0.005002	0.015159	0.044563	0.001193	0.015518	0.000153	0.000237	0.524807	0.088057	0.323421	0.063715	
929000	-899.157787	1	0.000241	0.000047	0.000367	0.000306	0.015977	0.004778	0.015264	0.017585	0.010207	0.015833	0.000208	0.000201	0.187032	0.063900	0.719852	0.029217	
930000	-899.697923	1	0.000137	0.000176	0.000277	0.006977	0.029963	0.000606	0.009996	0.047191	0.014032	0.016644	0.000652	0.000046	0.225298	0.302217	0.421657	0.050828	
931000	-896.583646	1	0.000226	0.000063	0.000346	0.001523	0.019077	0.001325	0.021231	0.020925	0.008979	0.016071	0.000332	0.000030	0.082583	0.106970	0.798332	0.012115	
932000	-900.946266	1	0.000226	0.000282	0.000217	0.000861	0.039775	0.000974	0.024079	0.047303	0.012947	0.013553	0.000852	0.000075	0.293288	0.187627	0.490829	0.028256	
933000	-899.960729	1	0.000336	0.000138	0.000271	0.002237	0.029796	0.007030	0.009849	0.043571	0.006911	0.017198	0.000382	0.000076	0.691243	0.059257	0.153996	0.095504	
934000	-899.257999	1	0.000198	0.000320	0.000289	0.001717	0.018216	0.002898	0.022198	0.017095	0.009261	0.015031	0.000600	0.000440	0.175304	0.097794	0.700970	0.025931	
935000	-897.734373	1	0.000251	0.000061	0.000382	0.001302	0.013560	0.003476	0.017449	0.012987	0.003938	0.014657	0.000630	0.000008	0.104264	0.058690	0.825044	0.012002	
936000	-902.809488	1	0.000129	0.000351	0.000149	0.004087	0.047889	0.001271	0.016538	0.062685	0.012245	0.017485	0.000108	0.000365	0.207706	0.302005	0.452312	0.037977	
937000	-897.796170	1	0.000339	0.000012	0.000228	0.002197	0.012330	0.004806	0.018131	0.009546	0.003820	0.016840	0.000020	0.000256	0.115529	0.099546	0.768931	0.015994	
938000	-898.907745	1	0.000362	0.000069	0.000273	0.006278	0.053681	0.002238	0.005621	0.080949	0.010189	0.013762	0.000021	0.000369	0.801671	0.067523	0.068106	0.062701	
939000	-900.763077	1	0.000249	0.000082	0.000270	0.003526	0.036509	0.004017	0.012946	0.062601	0.005917	0.017049	0.000088	0.001019	0.419393	0.151804	0.300625	0.128178	
940000	-900.321247	1	0.000152	0.000267	0.000321	0.000572	0.027282	0.006205	0.018613	0.050739	0.002116	0.013942	0.000396	0.000475	0.612725	0.054002	0.272992	0.060281	
941000	-900.469678	1	0.000433	0.000022	0.000125	0.001085	0.025989	0.004314	0.012589	0.029231	0.009314	0.015311	0.000173	0.000639	0.525878	0.063286	0.330441	0.080395	
942000	-898.956025	1	0.000145	0.000016	0.000110	0.000754	0.014397	0.006486	0.026214	0.009957	0.000050	0.013901	0.000208	0.000077	0.005641	0.150360	0.842671	0.001328	
943000	-900.514688	1	0.000155	0.000284	0.000235	0.000522	0.013730	0.002819	0.022168	0.022087	0.007295	0.016184	0.000417	0.000315	0.257068	0.043530	0.658030	0.041373	
944000	-899.354693	1	0.000301	0.000059	0.000306	0.002637	0.033702	0.000883	0.018964	0.048611	0.008506	0.014610	0.000032	0.000972	0.290609	0.168263	0.492073	0.049055	
945000	-897.342494	1	0.000186	0.000242	0.000162	0.002769	0.016034	0.000057	0.013403	0.019664	0.018724	0.015576	0.000004	0.000660	0.418818	0.049773	0.470138	0.061272	
946000	-896.549785	1	0.000208	0.000231	0.000188	0.000609	0.022867	0.000845	0.018094	0.017833	0.014114	0.017709	0.000229	0.000252	0.171194	0.106475	0.689526	0.032806	
947000	-901.795642	1	0.000291	0.000055	0.000317	0.004581	0.065347	0.004204	0.011235	0.082272	0.004672	0.014506	0.000470	0.000821	0.510320	0.175112	0.231679	0.082889	
948000	-901.470903	1	0.000188	0.000201	0.000242	0.002302	0.033635	0.000633	0.016622	0.045790	0.013213	0.011134	0.000124	0.000743	0.597535	0.083270	0.285032	0.034163	
949000	-905.015326	1	0.000272	0.000130	0.000279	0.008343	0.030647	0.004115	0.007506	0.067214	0.006860	0.011274	0.000278	0.000842	0.624625	0.175375	0.162957	0.037043	
950000	-896.633574	1	0.000290	0.000113	0.000183	0.018023	0.003640	0.002537	0.000054	0.013452	0.008006	0.015200	0.000268	0.000402	0.091412	0.768552	0.123826	0.016210	
951000	-905.824986	1	0.000175	0.000018	0.000237	0.012512	0.070057	0.008058	0.000427	0.095333	0.001462	0.016451	0.000808	0.000340	0.167110	0.425792	0.309381	0.097717	
952000	-897.643961	1	0.000326	0.000062	0.000281	0.017311	0.009897	0.008503	0.000036	0.023508	0.001596	0.014911	0.002058	0.000229	0.097058	0.745351	0.113303	0.044288	
953000	-893.627503	1	0.000136	0.000149	0.000239	0.012703	0.003721	0.005887	0.001469	0.016859	0.002824	0.014505	0.000357	0.000210	0.159611	0.736020	0.083532	0.020837	
954000	-898.272716	1	0.000346	0.000098	0.000443	0.012452	0.003371	0.007599	0.000029	0.015134	0.001245	0.014493	0.001299	0.000152	0.324059	0.590453	0.033767	0.051721	
955000	-898.133111	1	0.000198	0.000121	0.000291	0.014160	0.003517	0.003925	0.000050	0.021518	0.004199	0.015002	0.000666	0.000716	0.128111	0.716958	0.114712	0.040219	
956000	-898.321942	1	0.000183	0.000143	0.000116	0.009714	0.007158	0.010588	0.000226	0.025634	0.001872	0.019873	0.000220	0.000151	0.144418	0.694149	0.117609	0.043824	
957000	-897.381982	1	0.000430	0.000043	0.000219	0.009320	0.016290	0.004438	0.001934	0.031279	0.005266	0.014754	0.000250	0.000135	0.709884	0.175301	0.047751	0.067065	
958000	-902.133147	1	0.000333	0.000052	0.000241	0.005558	0.023683	0.001210	0.014564	0.016148	0.008565	0.012571	0.000139	0.000396	0.214059	0.220451	0.548294	0.017196	
959000	-899.029679	1	0.000270	0.000108	0.000237	0.006204	0.014303	0.000458	0.009814	0.017985	0.014702	0.014670	0.001184	0.000070	0.406781	0.119126	0.412481	0.061611	
960000	-894.538296	1	0.000270	0.000063	0.000297	0.000965	0.021023	0.000668	0.019056	0.015049	0.010078	0.013706	0.000196	0.000237	0.142166	0.097680	0.745575	0.014578	
961000	-897.473900	1	0.000167	0.000180	0.000257	0.000311	0.017703	0.000789	0.020021	0.013342	0.017153	0.015829	0.000177	0.000900	0.135472	0.072061	0.758146	0.034321	
962000	-902.415331	1	0.000136	0.000157	0.000252	0.002275	0.023268	0.008839	0.018327	0.036743	0.002482	0.017787	0.000462	0.000632	0.098807	0.219842	0.633636	0.047715	
963000	-901.883206	1	0.000484	0.000098	0.000265	0.003170	0.015649	0.004203	0.010804	0.020252	0.004944	0.013918	0.000299	0.000007	0.734591	0.029727	0.178505	0.057177	
964000	-899.938637	1	0.000339	0.000093	0.000224	0.001860	0.040923	0.004899	0.016274	0.074697	0.008790	0.017412	0.000456	0.000092	0.479285	0.139368	0.299894	0.081453	
965000	-898.134830	1	0.000390	0.000039	0.000169	0.002680	0.055740	0.000557	0.012497	0.076815	0.013660	0.014484	0.000033	0.000212	0.681434	0.089763	0.169418	0.059385	
966000	-901.680180	1	0.000410	0.000034	0.000145	0.004597	0.020393	0.005342	0.013859	0.022053	0.007430	0.013944	0.000053	0.000588	0.327078	0.153968	0.484665	0.034289	
967000	-900.050320	1	0.000283	0.000153	0.000221	0.006897	0.042671	0.008764	0.006812	0.084707	0.000391	0.016827	0.000326	0.000397	0.536054	0.193907	0.177949	0.092090	
968000	-894.941909	1	0.000382	0.000043	0.000268	0.015683	0.010461	0.006709	0.000559	0.027393	0.001176	0.013431	0.000643	0.000266	0.165339	0.686768	0.127357	0.020537	
969000	-897.238773	1	0.000149	0.000177	0.000212	0.012076	0.003737	0.010654	0.002330	0.022687	0.000174	0.014486	0.000206	0.000366	0.373214	0.454797	0.130864	0.041124	
970000	-902.727372	1	0.000181	0.000240	0.000442	0.004571	0.003557	0.012718	0.002335	0.014281	0.000533	0.018467	0.000648	0.000238	0.728231	0.118505	0.012088	0.141176	
