q01,q02,q03,q10,q12,q13,q20,q21,q23,q30,q31,q32
1.4e-05,0.0004,0.000214,0.004391,0.038177,0.005364,0.016227,0.061797,0.004967,0.015772,0.000234,0.000917
0.000224,0.000193,0.000206,0.003245,0.017144,0.002355,0.003846,0.026175,0.014857,0.014361,0.003052,0.000732
0.000272,2e-05,0.000216,0.000462,0.014552,0.004059,0.018972,0.010773,0.007355,0.011542,0.00064,0.000716
0.000153,0.000276,0.00032,0.000886,0.045335,0.000106,0.018209,0.056762,0.013624,0.012888,0.000184,0.001689
0.000293,3.7e-05,0.000243,0.003434,0.01357,0.000146,0.010612,0.010587,0.008982,0.012927,0.001296,0.000156
0.000223,0.000121,0.000331,0.00605,0.043092,2.7e-05,0.01215,0.067502,0.015634,0.013263,0.000455,0.000357
0.00027,0.000234,0.000329,0.001184,0.023665,0.000382,0.017361,0.023229,0.013161,0.013535,0.000379,0.000109
0.000288,7.7e-05,0.000237,0.00075,0.060523,0.004263,0.019547,0.083887,0.005046,0.014693,0.000518,4.5e-05
0.000199,0.000178,0.000187,0.00059,0.016599,0.001819,0.020037,0.016018,0.006357,0.014586,0.000192,8e-05
0.000184,0.000249,0.000164,0.002524,0.024074,0.006788,0.011699,0.049732,0.003636,0.014494,0.000547,0.000216
0.000165,0.000269,0.000183,0.006287,0.02706,0.007647,0.007227,0.077269,0.00141,0.012672,0.000804,5.6e-05
0.000238,0.000145,0.000139,0.001763,0.016257,0.005707,0.029879,0.017548,0.001618,0.014145,0.000101,0.000455
